 5.0000000000000002776*^-002 + 0. I, -1. + 0.4000000000000000222 I, 0. + 0. I, -1. - 0.4000000000000000222 I, -1. + 0.2999999999999999889 I, -0.17000000000000001221 + 0. I, 0. + 0. I, 0.17000000000000001221 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 1. + 0.2999999999999999889 I, -0.17000000000000001221 + 0. I, 0. + 0. I, 0.17000000000000001221 + 0. I, -1. + 0.2000000000000000111 I, -0.11999999999999999556 + 0. I, 0. + 0. I, 0.11999999999999999556 + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 1. + 0.2000000000000000111 I, -0.11999999999999999556 + 0. I, 0. + 0. I, 0.11999999999999999556 + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 3.7499999999999998612*^-002 + 0. I, -1. + 0.10000000000000000555 I, -7.0000000000000006661*^-002 + 0. I, 0. + 0. I, 7.0000000000000006661*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, -6.25*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, -6.25*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 8.7499999999999994449*^-002 + 0. I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 8.7499999999999994449*^-002 + 0. I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 1. + 0.10000000000000000555 I, -7.0000000000000006661*^-002 + 0. I, 0. + 0. I, 7.0000000000000006661*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, -6.25*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, -6.25*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 8.7499999999999994449*^-002 + 0. I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 8.7499999999999994449*^-002 + 0. I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. - 6.25*^-002 I
 1. + 0.4000000000000000222 I, 5.0000000000000002776*^-002 + 0. I, -1. + 0.4000000000000000222 I, 0. + 0. I, -0.17000000000000001221 + 0. I, -1. + 0.2999999999999999889 I, -0.17000000000000001221 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -0.17000000000000001221 + 0. I, 1. + 0.2999999999999999889 I, -0.17000000000000001221 + 0. I, 0. + 0. I, -0.11999999999999999556 + 0. I, -1. + 0.2000000000000000111 I, -0.11999999999999999556 + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -0.11999999999999999556 + 0. I, 1. + 0.2000000000000000111 I, -0.11999999999999999556 + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, -7.0000000000000006661*^-002 + 0. I, -1. + 0.10000000000000000555 I, -7.0000000000000006661*^-002 + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -7.0000000000000006661*^-002 + 0. I, 1. + 0.10000000000000000555 I, -7.0000000000000006661*^-002 + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I
 0. + 0. I, 1. + 0.4000000000000000222 I, 5.0000000000000002776*^-002 + 0. I, -1. + 0.4000000000000000222 I, 0. + 0. I, -0.17000000000000001221 + 0. I, -1. + 0.2999999999999999889 I, -0.17000000000000001221 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -0.17000000000000001221 + 0. I, 1. + 0.2999999999999999889 I, -0.17000000000000001221 + 0. I, 0. + 0. I, -0.11999999999999999556 + 0. I, -1. + 0.2000000000000000111 I, -0.11999999999999999556 + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -0.11999999999999999556 + 0. I, 1. + 0.2000000000000000111 I, -0.11999999999999999556 + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, -3.7499999999999998612*^-002 + 0. I, 0. + 0. I, -7.0000000000000006661*^-002 + 0. I, -1. + 0.10000000000000000555 I, -7.0000000000000006661*^-002 + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -7.0000000000000006661*^-002 + 0. I, 1. + 0.10000000000000000555 I, -7.0000000000000006661*^-002 + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 6.25*^-002 + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, -8.7499999999999994449*^-002 + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 6.25*^-002 I
 1. - 0.4000000000000000222 I, 0. + 0. I, 1. + 0.4000000000000000222 I, 5.0000000000000002776*^-002 + 0. I, 0.17000000000000001221 + 0. I, 0. + 0. I, -0.17000000000000001221 + 0. I, -1. + 0.2999999999999999889 I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0.17000000000000001221 + 0. I, 0. + 0. I, -0.17000000000000001221 + 0. I, 1. + 0.2999999999999999889 I, 0.11999999999999999556 + 0. I, 0. + 0. I, -0.11999999999999999556 + 0. I, -1. + 0.2000000000000000111 I, 3.7499999999999998612*^-002 + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 3.7499999999999998612*^-002 + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0.11999999999999999556 + 0. I, 0. + 0. I, -0.11999999999999999556 + 0. I, 1. + 0.2000000000000000111 I, 3.7499999999999998612*^-002 + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 3.7499999999999998612*^-002 + 0. I, 0. + 0. I, -3.7499999999999998612*^-002 + 0. I, -0.115000000000000005 + 0. I, 7.0000000000000006661*^-002 + 0. I, 0. + 0. I, -7.0000000000000006661*^-002 + 0. I, -1. + 0.10000000000000000555 I, -6.25*^-002 + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -6.25*^-002 + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 8.7499999999999994449*^-002 + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 8.7499999999999994449*^-002 + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 7.0000000000000006661*^-002 + 0. I, 0. + 0. I, -7.0000000000000006661*^-002 + 0. I, 1. + 0.10000000000000000555 I, -6.25*^-002 + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, -6.25*^-002 + 0. I, 0. + 0. I, 6.25*^-002 + 0. I, -6.500000000000000222*^-002 + 0. I, 8.7499999999999994449*^-002 + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 8.7499999999999994449*^-002 + 0. I, 0. + 0. I, -8.7499999999999994449*^-002 + 0. I, -5.999999999999999778*^-002 + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. + 0. I, 0. - 6.25*^-002 I, 0. + 0. I, 0. + 6.25*^-002 I, 0.11250000000000000278 + 0. I
