 0.27582574675672083542 - 0.1649457717250044364 I, 0.22456453800598583093 - 0.21260960565163000702 I, -0.16373413181565887875 - 0.27035105328056385776 I, -6.6535522890941015128*^-002 - 7.8488525442390350007*^-002 I, 0.22341546698479339272 - 8.3173072495268979276*^-002 I, 3.4362476397029509401*^-002 + 2.2160972247734823243*^-002 I, -3.9966249899568394299*^-002 - 0.13482739358023734799 I, 1.7454402984229878959*^-002 - 3.2483556184156749114*^-002 I, 0.27022743402477850116 - 0.16516125923433452871 I, 0.12468234033767344737 - 0.18882252036788949034 I, -0.16571194475098494081 - 0.26928985868538729553 I, -0.16642508539103928467 - 0.1023387480315193776 I, 7.1946155162587108189*^-003 - 8.3128019395158278537*^-002 I, 3.2378977711937803607*^-002 + 1.7424555188210719137*^-002 I, -3.9833437409267029305*^-002 - 9.5629435033501131169*^-002 I, 1.5477099887027161162*^-002 - 2.7735399524034903135*^-002 I, 0.10899701477781503778 - 1.4415419899131884027*^-002 I, 6.3710718535111565686*^-003 + 2.6206870007233911551*^-002 I, 7.7227119051524757004*^-003 - 2.2674580360390935579*^-002 I, 1.4815210734993585623*^-002 + 1.208300036759458123*^-004 I, 5.1898841534550162191*^-002 + 0.13985556126384229847 I, 0.11335266070455199405 + 4.3493136004496203706*^-002 I, 0.14262714614913130085 - 6.2822722986924428579*^-002 I, 4.1183884760980851714*^-002 - 0.11223106150630478284 I, 2.4092465776517260623*^-002 + 1.1815774987226313961*^-002 I, 1.355052607774162414*^-002 + 2.0712295970553466079*^-002 I, 1.2418127893337712123*^-002 - 1.0981823332679453362*^-002 I, 7.4960629457325950523*^-003 - 4.8984987445253140581*^-003 I, 5.191799252824098182*^-002 + 0.14153949217822500706 I, 0.11290319357011481538 + 4.1322109646645739656*^-002 I, 0.15852481459685840992 - 6.2827834649878358531*^-002 I, 3.9821683106474867198*^-002 - 0.11043749916101075481 I, 0.27022451376046535687 - 0.16472429688939338455 I, 0.12367174282183709955 - 0.18975642877585119361 I, -0.16224105874839897523 - 0.26923961379314503839 I, -0.16742363915293781429 - 0.10129762189579231968 I, 0.13861002383002415939 - 4.2740421453775725991*^-002 I, 4.2976838353520986635*^-002 + 1.4966539730945695522*^-002 I, -3.1522255617809968875*^-002 - 0.12313252118765781462 I, 8.6431294785850303758*^-003 - 3.9052889802553739096*^-002 I, 0.26888770452779237052 - 0.16494105787615059855 I, 0.1043042377811939786 - 0.18825695420631172183 I, -0.16421849425048046234 - 0.26876866192230647323 I, -0.18679897291985189667 - 0.10285953810703565847 I, 9.2074904331126389279*^-002 - 4.2694757700576693726*^-002 I, 4.1164626328017740742*^-002 + 1.0793490141154960318*^-002 I, -3.1389640870239585158*^-002 - 0.10730863547816221759 I, 6.8371082064410202556*^-003 - 3.4868133818146941627*^-002 I, -0.1029742780610959918 - 1.445142173658875949*^-002 I, 2.7082681508764192176*^-003 + 1.7581665662817567986*^-002 I, 7.6269482985201371428*^-003 + 1.6542467505969628977*^-002 I, 1.1144869360096235772*^-002 + 8.7314942109674425347*^-003 I, 5.1916576098917095738*^-002 + 0.13778100672590676279 I, 0.11207239363218515771 + 4.2385445745565686337*^-002 I, 0.12102850128355206738 - 6.2826892559960018092*^-002 I, 4.1167070494320390228*^-002 - 0.11058460635269107275 I, -1.8193095092756864095*^-002 + 1.1780383802857735329*^-002 I, 1.0059009034695370541*^-002 + 1.2650459095870474069*^-002 I, 1.2322166543974359329*^-002 + 4.8611516964404627786*^-003 I, 3.9970033958939407345*^-003 + 3.1487647870511070898*^-003 I, 5.1935727092607929245*^-002 + 0.13946493764028947138 I, 0.11162292649774790965 + 4.0214419387715236165*^-002 I, 0.13692616973127913482 - 6.2832004222913920288*^-002 I, 3.9804868839814377957*^-002 - 0.10879104400739707248 I, 0.17572512782377494589 - 5.1190262174103974557*^-002 I, 7.4020359659473136671*^-002 + 3.7279401021250824222*^-002 I, -4.316949406183007848*^-002 - 9.0251836460540635354*^-002 I, 2.7130661018119305028*^-002 - 7.040155723648992836*^-002 I, -7.0578092096683767154*^-002 - 7.1310157180013933331*^-002 I, -6.0808902883274507101*^-002 - 5.007566704175658856*^-002 I, -6.781501195378629443*^-002 + 6.5684695370873263931*^-002 I, -4.4169328423297293806*^-002 + 5.8271058859764163218*^-002 I, 9.1514627080832036676*^-002 - 3.7908617906938293918*^-002 I, 7.8165418739209902022*^-002 + 3.1660525304156077187*^-002 I, -3.9094290343059889814*^-002 - 7.8626522362672507382*^-002 I, 2.230540368983992619*^-002 - 7.3906944024843226893*^-002 I, -7.0570087256854707736*^-002 - 7.3843157536599146606*^-002 I, -5.8726084694440038037*^-002 - 4.623290314884751645*^-002 I, -6.0109083815599602396*^-002 + 6.5687419958531723108*^-002 I, -4.2630536871976022761*^-002 + 5.4191469785862408926*^-002 I, 0.11447627686434251604 + 0.20915378303854895159 I, 0.16313019514381082997 + 8.248929473659545597*^-002 I, 0.21321434219203455607 - 0.12155473863338138452 I, 7.4345211545482445259*^-002 - 0.15816308422395677913 I, 1.8008248263844575665*^-002 + 0.12916225686989299404 I, -3.3845141826066314772*^-002 + 4.9840296001913191037*^-002 I, 0.14490040862115724507 - 3.5738176749975744673*^-002 I, 5.9871952865219409123*^-002 + 4.3936363657182050946*^-002 I, 0.12368897843422413385 + 0.20930212866644495873 I, 0.15738593670869510666 + 8.8176628990397729058*^-002 I, 0.21109029783470387165 - 0.12379737644995175705 I, 7.982439836490956564*^-002 - 0.15246605527490383891 I, 1.7642896840688072901*^-002 + 0.12802954486497372666 I, -3.3845141826066321711*^-002 + 4.9840296001913184099*^-002 I, 0.12871704219764246169 - 3.5578431703645774231*^-002 I, 5.9871952865219409123*^-002 + 4.3936363657182044007*^-002 I, 9.2169722823251282184*^-002 - 3.7400151923116499442*^-002 I, 7.7629125650186245333*^-002 + 3.0438612127467876839*^-002 I, -3.8086026978534422149*^-002 - 7.8545184893192190878*^-002 I, 2.2420131978796956074*^-002 - 7.3518477701779674782*^-002 I, -6.1709527120691436142*^-002 - 7.093350169050988141*^-002 I, -5.7930770820980637126*^-002 - 5.3667708840094384415*^-002 I, -7.081342274638607881*^-002 + 6.3422286107998410154*^-002 I, -4.7342801433561093605*^-002 + 5.4713551732357389168*^-002 I, 7.8663059514894773105*^-002 - 3.409523621366214452*^-002 I, 7.7490769175932561197*^-002 + 2.7145370945471255369*^-002 I, -3.5582464957599750643*^-002 - 7.4817758993705033022*^-002 I, 2.1878929713680644181*^-002 - 7.4698364432176700412*^-002 I, -6.1701678641711124595*^-002 - 7.2925808179434156719*^-002 I, -5.5988635034666049684*^-002 - 4.9783823913284626361*^-002 I, -6.805619836614726359*^-002 + 6.3424968456342351031*^-002 I, -4.5662886817237964554*^-002 + 5.0677983315097069328*^-002 I, 0.1144718552163440789 + 0.20512410770898767409 I, 0.16147159175124015107 + 7.8258678283471258541*^-002 I, 0.21993146019877155006 - 0.12155863926542498366 I, 7.2155076452368918649*^-002 - 0.15416629655995098269 I, 1.8379010569468744174*^-002 + 0.12823426464294776506 I, -3.3845141826066293955*^-002 + 4.9840296001913211854*^-002 I, 0.13375041653531144492 - 3.5908770284082562607*^-002 I, 5.9871952865219402184*^-002 + 4.3936363657182030129*^-002 I, 0.12368440042537690027 + 0.20581314720454463307 I, 0.15558665091360451838 + 8.3987133571174155122*^-002 I, 0.21285871208349302353 - 0.12380131932130977734 I, 7.7775386336797813769*^-002 - 0.14842524695425662884 I, 1.801365914631218243*^-002 + 0.12710155263802846992 I, -3.3845141826066307833*^-002 + 4.9840296001913163282*^-002 I, 0.11756705011179666154 - 3.5749025237752599105*^-002 I, 5.9871952865219395246*^-002 + 4.3936363657182044007*^-002 I, 0.27010741166892165976 - 0.16512347873893926109 I, 0.12258858085802404325 - 0.19039288194457082426 I, -0.16529892741559276681 - 0.26916004470138227278 I, -0.16851411230530050078 - 0.10075749631419167462 I, 0.13903864065102661263 - 4.0823437628727865523*^-002 I, 4.1754655515294995805*^-002 + 1.6237880486221680648*^-002 I, -3.19551505815013695*^-002 - 0.1231446071085505467 I, 9.5136936494311478973*^-003 - 3.6581886234663733848*^-002 I, 0.26878466341630924408 - 0.16533408368349475359 I, 0.10336710919640028361 - 0.18875564317659149216 I, -0.16727463921038104866 - 0.26870099884656550859 I, -0.18774140922905188655 - 0.10245840507743235459 I, 9.1489603438143912717*^-002 - 4.0778407028100420451*^-002 I, 4.0351699733993946773*^-002 + 1.340521030868931443*^-002 I, -3.1820727247998385756*^-002 - 0.107333252141560892 I, 8.1171359114883320091*^-003 - 3.3737529263240452482*^-002 I, 2.564808698926985403*^-002 + 1.4391212728205883195*^-002 I, 1.196203592593599041*^-002 + 1.5906298937458113879*^-002 I, 1.8243277068129701984*^-002 - 1.1091140685853916395*^-002 I, 7.9552320783424154693*^-003 - 6.1039406750677833308*^-003 I, 6.6395142991857156178*^-002 + 0.1400052172070273826 I, 0.11156789172972536583 + 4.5478292782431241348*^-002 I, 0.14085917874890738211 - 6.596895754589174321*^-002 I, 4.2450359300692783182*^-002 - 0.11019286114403066545 I, 1.1447300753924985472*^-002 + 2.0572238628804199317*^-002 I, 1.213452006356421399*^-002 + 1.4274868840502712153*^-002 I, 1.9701553706341582567*^-002 - 7.296614306842107156*^-003 I, 7.6439722884537892461*^-003 - 7.2580437149592485352*^-003 I, 6.6413959513311651706*^-002 + 0.14259347403447400482 I, 0.11087936044740737129 + 4.3380703412920593176*^-002 I, 0.14839926903295921901 - 6.5974628154225709031*^-002 I, 4.1323895431657910182*^-002 - 0.10832533965602733628 I, 0.26878763643496189628 - 0.16490112462732781085 I, 0.10243057478029134189 - 0.18948223758026000452 I, -0.16380989691127442742 - 0.26866230982116640069 I, -0.18866747051074589381 - 0.1016231827784547237 I, 0.12493721568013678447 - 3.057758114707753716*^-002 I, 4.1221205576754425814*^-002 + 1.4217989431331836889*^-002 I, -2.8535357037537144309*^-002 - 0.11934776831734225655 I, 9.8528402439092780535*^-003 - 3.7977856762026557247*^-002 I, 0.26819250308139191974 - 0.16511573167682444541 I, 9.6178967469133319623*^-002 - 0.18974934657026429341 I, -0.165786939151076812 - 0.26839819106640128155 I, -0.19492500669067694408 - 0.10141975900838658131 I, 0.10566628954849878463 - 3.0532614623390040565*^-002 I, 3.9989536455041871377*^-002 + 1.194868672353289335*^-002 I, -2.8401041050936704641*^-002 - 0.11111467463303059677 I, 8.6275643310252080054*^-003 - 3.5696900466318369494*^-002 I, -1.9458999084270841434*^-002 + 1.4356320870641618367*^-002 I, 9.5024490056027869495*^-003 + 1.1219183455957050521*^-002 I, 1.8148103727594865064*^-002 + 4.8443818076333066205*^-003 I, 5.4879660458630680556*^-003 - 1.4317348313600194998*^-003 I, 6.6413399097415656835*^-002 + 0.13669011805929195957 I, 0.11061891832323469953 + 4.4268839809591883916*^-002 I, 0.13078391784434661993 - 6.5973116518287716614*^-002 I, 4.2108092321903968502*^-002 - 0.1086458540902226072 I, -5.3816742383710055794*^-003 + 2.0537282694299979074*^-002 I, 9.8462198028195068583*^-003 + 1.0151120828735026372*^-002 I, 1.9606273018904232797*^-002 + 1.060646903967133077*^-003 I, 5.3479880810331321614*^-003 - 3.1492385469665496942*^-003 I, 6.6432215618870138485*^-002 + 0.13927837488673858179 I, 0.10993038704091671887 + 4.2171250440081249622*^-002 I, 0.13832400812839842907 - 6.5978787126621626924*^-002 I, 4.0981628452869095502*^-002 - 0.10677833260221920864 I, -3.422811641062840915*^-002 - 5.1158584382856059358*^-002 I, 6.9127016831146970155*^-002 + 2.600943706653064888*^-002 I, -4.3072145621014669425*^-002 - 5.0990775763730407377*^-002 I, 2.2247200193414497921*^-002 - 5.911093217454228832*^-002 I, -7.0600075646283982911*^-002 - 7.7296580618161969678*^-002 I, -6.0642426847346102281*^-002 - 4.8126775415061009977*^-002 I, -9.135207636077040394*^-002 + 6.5692924923637124879*^-002 I, -4.2733739935853033709*^-002 + 5.6868680881130805049*^-002 I, 5.0233197102080608121*^-002 - 3.7876962615173634386*^-002 I, 7.3852618814674336756*^-002 + 2.2294308231427646672*^-002 I, -3.8995331059042903643*^-002 - 6.2752065245608862343*^-002 I, 1.8002688224395047012*^-002 - 6.4520118651594113302*^-002 I, -7.0592070806454895737*^-002 - 7.9829580974747113564*^-002 I, -5.8559608658511709545*^-002 - 4.4284011522151910112*^-002 I, -8.364614822258369109*^-002 + 6.5695649511295514666*^-002 I, -4.1194948384531741847*^-002 + 5.2789091807229064635*^-002 I, 0.11446748142429562234 + 0.21625199807986120182 I, 0.16147975142497619783 + 8.0182382502523893986*^-002 I, 0.20189526991387218846 - 0.12156303906070112242 I, 7.3600593204251413271*^-002 - 0.15545869312753646252 I, 1.7362282242583414876*^-002 + 0.12851379059679476913 I, -3.3845141826066300894*^-002 + 4.9840296001913156343*^-002 I, 0.13814405769787924116 - 3.5432899916329550771*^-002 I, 5.9871952865219416062*^-002 + 4.393636365718202319*^-002 I, 0.12368051746641350874 + 0.21549601779469332308 I, 0.15597455713774113772 + 8.5796279767986274867*^-002 I, 0.20812880372021677622 - 0.12380511793189138969 I, 7.8844042238207401319*^-002 - 0.14983562332119282345 I, 1.6996930819426821907*^-002 + 0.12738107859187547399 I, -3.3845141826066300894*^-002 + 4.9840296001913163282*^-002 I, 0.12196069127436447166 - 3.5273154869999608085*^-002 I, 5.9871952865219423001*^-002 + 4.3936363657182009312*^-002 I, 4.908068535421824391*^-002 - 3.7367364151975938913*^-002 I, 7.3938999604161656509*^-002 + 2.3106737035662988644*^-002 I, -3.7988088271621540948*^-002 - 6.2565649569255241125*^-002 I, 1.8739746496510147067*^-002 - 6.6166311003415689829*^-002 I, -6.1730989129100091728*^-002 - 7.8160469738457846733*^-002 I, -5.7433001119176103899*^-002 - 5.1820579927307583445*^-002 I, -8.282710319235166152*^-002 + 6.3430526261401790067*^-002 I, -4.6232665658245221396*^-002 + 5.3211725653918441614*^-002 I, 6.2838215413121484287*^-002 - 3.4063145672033112721*^-002 I, 7.438118603369865689*^-002 + 2.1717242735658118941*^-002 I, -3.5482825011656775327*^-002 - 6.6429015694951992765*^-002 I, 1.8779289590653759634*^-002 - 6.9249997422511269662*^-002 I, -6.172314065011979406*^-002 - 8.0152776227382149798*^-002 I, -5.5490865332861530335*^-002 - 4.7936695000497832331*^-002 I, -8.0069878812112832422*^-002 + 6.3433208609745717066*^-002 I, -4.4552751041922050712*^-002 + 4.9176157236658121774*^-002 I, 0.11446305977629710193 + 0.21222232275029992432 I, 0.15982114803240549117 + 7.5951766049399710434*^-002 I, 0.20861238792060921021 - 0.12156693969274467992 I, 7.141045811113783115*^-002 - 0.15146190546353072159 I, 1.7733044548207586855*^-002 + 0.12758579836984954015 I, -3.3845141826066287016*^-002 + 4.9840296001913191037*^-002 I, 0.12699406561203346877 - 3.5603493450436347889*^-002 I, 5.9871952865219409123*^-002 + 4.3936363657182037068*^-002 I, 0.12367593945756621965 + 0.21200703633279299742 I, 0.15417527134265060496 + 8.160678434876277032*^-002 I, 0.20989721796900587258 - 0.12380906080324945162 I, 7.6795030210095649448*^-002 - 0.14579481500054577991 I, 1.7367693125051018171*^-002 + 0.12645308636493021726 I, -3.3845141826066293955*^-002 + 4.9840296001913184099*^-002 I, 0.11081069918851868539 - 3.5443748404106419081*^-002 I, 5.9871952865219402184*^-002 + 4.3936363657182050946*^-002 I
